Time (s),CH1 Voltage (V),CH2 Voltage (V),CH3 Voltage (V),CH4 Voltage (V)
-0.183792,0.0,0.082,0.082,0.082
-0.183788,-0.4,0.082,0.082,0.082
-0.183784,0.2,0.082,0.082,0.082
-0.18378,-0.4,0.09,0.09,0.09
-0.18377600000000002,-0.4,0.082,0.082,0.082
-0.18377200000000002,0.0,0.09,0.09,0.09
-0.18376800000000001,0.0,0.078,0.078,0.078
-0.183764,-0.6000000000000001,0.09,0.09,0.09
-0.18376,0.0,0.082,0.082,0.082
-0.183756,0.0,0.074,0.074,0.074
-0.18375200000000003,-0.2,0.09,0.09,0.09
-0.18374800000000002,-0.2,0.082,0.082,0.082
-0.18374400000000002,-0.4,0.078,0.078,0.078
-0.18374000000000001,-0.2,0.074,0.074,0.074
-0.183736,-0.4,0.078,0.078,0.078
-0.183732,-0.4,0.074,0.074,0.074
-0.183728,0.0,0.07,0.07,0.07
-0.183724,-0.2,0.082,0.082,0.082
-0.18372000000000002,-0.4,0.074,0.074,0.074
-0.18371600000000002,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.18371200000000001,-0.2,0.082,0.082,0.082
-0.183708,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.183704,-0.4,0.082,0.082,0.082
-0.1837,0.0,0.082,0.082,0.082
-0.18369600000000003,0.0,0.07,0.07,0.07
-0.18369200000000002,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.18368800000000002,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.18368400000000001,-0.2,0.082,0.082,0.082
-0.18368,-0.2,0.082,0.082,0.082
-0.183676,0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.183672,0.0,0.082,0.082,0.082
-0.183668,-0.2,0.094,0.094,0.094
-0.18366400000000002,-0.2,0.074,0.074,0.074
-0.18366000000000002,0.0,0.078,0.078,0.078
-0.183656,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.183652,0.0,0.074,0.074,0.074
-0.183648,0.2,0.098,0.098,0.098
-0.183644,0.0,0.078,0.078,0.078
-0.18364000000000003,-0.4,0.074,0.074,0.074
-0.18363600000000002,-0.2,0.09,0.09,0.09
-0.18363200000000002,-0.2,0.082,0.082,0.082
-0.183628,-0.2,0.082,0.082,0.082
-0.183624,-0.2,0.074,0.074,0.074
-0.18362,-0.2,0.074,0.074,0.074
-0.183616,-0.2,0.078,0.078,0.078
-0.183612,-0.2,0.082,0.082,0.082
-0.18360800000000002,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.18360400000000002,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.1836,-0.4,0.074,0.074,0.074
-0.183596,0.0,0.082,0.082,0.082
-0.183592,-0.4,0.074,0.074,0.074
-0.183588,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.18358400000000002,-0.4,0.078,0.078,0.078
-0.18358000000000002,-0.4,0.066,0.066,0.066
-0.18357600000000002,0.0,0.09,0.09,0.09
-0.183572,0.4,0.074,0.074,0.074
-0.183568,-0.6000000000000001,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.183564,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.18356,-0.4,0.082,0.082,0.082
-0.183556,-0.2,0.082,0.082,0.082
-0.18355200000000002,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.18354800000000002,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.183544,0.2,0.078,0.078,0.078
-0.18354,-0.2,0.082,0.082,0.082
-0.183536,-0.2,0.082,0.082,0.082
-0.183532,-0.2,0.078,0.078,0.078
-0.18352800000000002,-0.4,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.18352400000000002,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.18352000000000002,-0.2,0.078,0.078,0.078
-0.183516,-0.2,0.074,0.074,0.074
-0.183512,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.183508,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.183504,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.1835,-0.4,0.074,0.074,0.074
-0.18349600000000002,-0.2,0.082,0.082,0.082
-0.18349200000000002,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.183488,0.2,0.078,0.078,0.078
-0.183484,-0.4,0.09,0.09,0.09
-0.18348,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.183476,-0.4,0.082,0.082,0.082
-0.18347200000000002,-0.4,0.082,0.082,0.082
-0.18346800000000002,0.0,0.078,0.078,0.078
-0.18346400000000002,0.2,0.078,0.078,0.078
-0.18346,-0.2,0.082,0.082,0.082
-0.183456,-0.2,0.078,0.078,0.078
-0.183452,-0.2,0.082,0.082,0.082
-0.183448,-0.4,0.078,0.078,0.078
-0.18344400000000002,0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.18344000000000002,-0.2,0.078,0.078,0.078
-0.18343600000000002,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.183432,0.0,0.078,0.078,0.078
-0.183428,-0.4,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.183424,0.4,0.09,0.09,0.09
-0.18342000000000003,0.2,0.074,0.074,0.074
-0.18341600000000002,0.2,0.082,0.082,0.082
-0.18341200000000002,0.0,0.074,0.074,0.074
-0.18340800000000002,-0.2,0.082,0.082,0.082
-0.183404,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.1834,0.0,0.09,0.09,0.09
-0.183396,0.0,0.07,0.07,0.07
-0.183392,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.18338800000000002,-0.4,0.082,0.082,0.082
-0.18338400000000002,0.0,0.082,0.082,0.082
-0.18338000000000002,0.2,0.078,0.078,0.078
-0.183376,-0.2,0.082,0.082,0.082
-0.183372,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.183368,0.2,0.074,0.074,0.074
-0.18336400000000003,-0.2,0.078,0.078,0.078
-0.18336000000000002,-0.2,0.074,0.074,0.074
-0.18335600000000002,0.0,0.074,0.074,0.074
-0.18335200000000001,0.2,0.078,0.078,0.078
-0.183348,0.4,0.082,0.082,0.082
-0.183344,-0.4,0.078,0.078,0.078
-0.18334,0.2,0.078,0.078,0.078
-0.183336,0.0,0.074,0.074,0.074
-0.18333200000000002,-0.4,0.082,0.082,0.082
-0.18332800000000002,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.18332400000000001,-0.4,0.082,0.082,0.082
-0.18332,0.2,0.082,0.082,0.082
-0.183316,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.183312,0.0,0.074,0.074,0.074
-0.18330800000000003,-0.4,0.078,0.078,0.078
-0.18330400000000002,0.0,0.09,0.09,0.09
-0.18330000000000002,0.0,0.082,0.082,0.082
-0.18329600000000001,0.0,0.082,0.082,0.082
-0.183292,0.2,0.082,0.082,0.082
-0.183288,-0.4,0.074,0.074,0.074
-0.183284,0.0,0.082,0.082,0.082
-0.18328,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.18327600000000002,-0.4,0.07,0.07,0.07
-0.18327200000000002,0.2,0.082,0.082,0.082
-0.18326800000000001,0.2,0.066,0.066,0.066
-0.183264,0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.18326,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.183256,-0.4,0.09,0.09,0.09
-0.18325200000000003,0.0,0.066,0.066,0.066
-0.18324800000000002,-0.2,0.078,0.078,0.078
-0.18324400000000002,-0.4,0.078,0.078,0.078
-0.18324000000000001,-0.2,0.082,0.082,0.082
-0.183236,-0.4,0.074,0.074,0.074
-0.183232,0.0,0.078,0.078,0.078
-0.183228,0.0,0.082,0.082,0.082
-0.183224,-0.4,0.09,0.09,0.09
-0.18322000000000002,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.18321600000000002,-0.2,0.078,0.078,0.078
-0.183212,-0.2,0.074,0.074,0.074
-0.183208,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.183204,0.0,0.074,0.074,0.074
-0.1832,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.18319600000000003,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.18319200000000002,-0.2,0.07,0.07,0.07
-0.18318800000000002,0.0,0.07,0.07,0.07
-0.183184,-0.2,0.082,0.082,0.082
-0.18318,0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.183176,0.2,0.07,0.07,0.07
-0.183172,-0.2,0.074,0.074,0.074
-0.183168,-0.2,0.078,0.078,0.078
-0.18316400000000002,-0.2,0.094,0.094,0.094
-0.18316000000000002,-0.2,0.074,0.074,0.074
-0.183156,0.2,0.082,0.082,0.082
-0.183152,-0.2,0.074,0.074,0.074
-0.183148,0.0,0.082,0.082,0.082
-0.183144,0.4,0.082,0.082,0.082
-0.18314000000000002,-0.2,0.094,0.094,0.094
-0.18313600000000002,-0.2,0.082,0.082,0.082
-0.18313200000000002,-0.2,0.09,0.09,0.09
-0.183128,0.0,0.082,0.082,0.082
-0.183124,-0.4,0.078,0.078,0.078
-0.18312,-0.2,0.078,0.078,0.078
-0.183116,-0.2,0.082,0.082,0.082
-0.183112,0.0,0.074,0.074,0.074
-0.18310800000000002,-0.4,0.078,0.078,0.078
-0.18310400000000002,0.0,0.082,0.082,0.082
-0.1831,0.2,0.082,0.082,0.082
-0.183096,-0.2,0.078,0.078,0.078
-0.183092,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.183088,-0.2,0.074,0.074,0.074
-0.18308400000000002,-0.2,0.082,0.082,0.082
-0.18308000000000002,0.0,0.078,0.078,0.078
-0.18307600000000002,0.0,0.082,0.082,0.082
-0.183072,-0.4,0.09,0.09,0.09
-0.183068,0.0,0.082,0.082,0.082
-0.183064,0.0,0.078,0.078,0.078
-0.18306,-0.2,0.082,0.082,0.082
-0.183056,0.0,0.074,0.074,0.074
-0.18305200000000002,-0.6000000000000001,0.078,0.078,0.078
-0.18304800000000002,-0.6000000000000001,0.066,0.066,0.066
-0.183044,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.18304,-0.2,0.078,0.078,0.078
-0.183036,-0.2,0.074,0.074,0.074
-0.183032,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.18302800000000002,0.0,0.082,0.082,0.082
-0.18302400000000002,-0.4,0.082,0.082,0.082
-0.18302000000000002,-0.2,0.098,0.098,0.098
-0.183016,0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.183012,-0.2,0.078,0.078,0.078
-0.183008,0.2,0.078,0.078,0.078
-0.183004,0.0,0.07,0.07,0.07
-0.18300000000000002,-0.2,0.09,0.09,0.09
-0.18299600000000002,-0.4,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.18299200000000002,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.182988,0.2,0.078,0.078,0.078
-0.182984,-0.4,0.074,0.074,0.074
-0.18298,-0.2,0.078,0.078,0.078
-0.182976,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.18297200000000002,-0.4,0.082,0.082,0.082
-0.18296800000000002,0.0,0.082,0.082,0.082
-0.18296400000000002,-0.4,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.18296,0.0,0.074,0.074,0.074
-0.182956,-0.2,0.078,0.078,0.078
-0.182952,-0.2,0.074,0.074,0.074
-0.182948,0.0,0.07,0.07,0.07
-0.18294400000000002,-0.6000000000000001,0.082,0.082,0.082
-0.18294000000000002,0.0,0.078,0.078,0.078
-0.18293600000000002,-0.2,0.082,0.082,0.082
-0.182932,-0.2,0.078,0.078,0.078
-0.182928,0.0,0.082,0.082,0.082
-0.182924,-0.2,0.098,0.098,0.098
-0.18292000000000003,-0.4,0.078,0.078,0.078
-0.18291600000000002,0.6000000000000001,0.082,0.082,0.082
-0.18291200000000002,-0.4,0.078,0.078,0.078
-0.18290800000000002,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.182904,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.1829,0.0,0.074,0.074,0.074
-0.182896,0.0,0.09,0.09,0.09
-0.182892,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.18288800000000002,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.18288400000000002,-0.4,0.078,0.078,0.078
-0.18288000000000001,0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.182876,0.2,0.074,0.074,0.074
-0.182872,0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.182868,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.18286400000000003,-0.6000000000000001,0.07,0.07,0.07
-0.18286000000000002,-0.2,0.082,0.082,0.082
-0.18285600000000002,-0.2,0.094,0.094,0.094
-0.18285200000000001,0.6000000000000001,0.07,0.07,0.07
-0.182848,-0.2,0.082,0.082,0.082
-0.182844,-0.2,0.074,0.074,0.074
-0.18284,0.0,0.074,0.074,0.074
-0.182836,0.0,0.074,0.074,0.074
-0.18283200000000002,-0.4,0.074,0.074,0.074
-0.18282800000000002,0.0,0.074,0.074,0.074
-0.18282400000000001,-0.2,0.07,0.07,0.07
-0.18282,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.182816,0.2,0.07,0.07,0.07
-0.182812,-0.2,0.082,0.082,0.082
-0.18280800000000003,-0.2,0.07,0.07,0.07
-0.18280400000000002,0.2,0.082,0.082,0.082
-0.18280000000000002,0.0,0.078,0.078,0.078
-0.18279600000000001,0.0,0.078,0.078,0.078
-0.182792,-0.8,0.074,0.074,0.074
-0.182788,-0.2,0.082,0.082,0.082
-0.182784,0.4,0.082,0.082,0.082
-0.18278,-0.8,0.082,0.082,0.082
-0.18277600000000002,-0.2,0.078,0.078,0.078
-0.18277200000000002,0.2,0.082,0.082,0.082
-0.182768,-0.6000000000000001,0.082,0.082,0.082
-0.182764,0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.18276,-0.4,0.074,0.074,0.074
-0.182756,0.2,0.094,0.094,0.094
-0.18275200000000003,-0.4,0.078,0.078,0.078
-0.18274800000000002,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.18274400000000002,-0.4,0.082,0.082,0.082
-0.18274,0.0,0.078,0.078,0.078
-0.182736,0.0,0.082,0.082,0.082
-0.182732,-0.2,0.082,0.082,0.082
-0.182728,0.0,0.078,0.078,0.078
-0.182724,-0.2,0.078,0.078,0.078
-0.18272000000000002,0.0,0.082,0.082,0.082
-0.18271600000000002,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.182712,-0.2,0.078,0.078,0.078
-0.182708,0.0,0.074,0.074,0.074
-0.182704,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.1827,0.0,0.078,0.078,0.078
-0.18269600000000003,-0.2,0.082,0.082,0.082
-0.18269200000000002,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.18268800000000002,0.0,0.078,0.078,0.078
-0.182684,-0.4,0.082,0.082,0.082
-0.18268,0.0,0.078,0.078,0.078
-0.182676,0.0,0.082,0.082,0.082
-0.182672,0.4,0.082,0.082,0.082
-0.182668,-0.4,0.09,0.09,0.09
-0.18266400000000002,-0.6000000000000001,0.074,0.074,0.074
-0.18266000000000002,0.0,0.082,0.082,0.082
-0.182656,0.2,0.082,0.082,0.082
-0.182652,-0.2,0.082,0.082,0.082
-0.182648,0.2,0.082,0.082,0.082
-0.182644,-0.4,0.078,0.078,0.078
-0.18264000000000002,-0.4,0.07,0.07,0.07
-0.18263600000000002,-0.4,0.078,0.078,0.078
-0.18263200000000002,-0.2,0.074,0.074,0.074
-0.182628,-0.2,0.082,0.082,0.082
-0.182624,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.18262,-0.2,0.09,0.09,0.09
-0.182616,0.2,0.082,0.082,0.082
-0.182612,0.2,0.082,0.082,0.082
-0.18260800000000002,0.0,0.078,0.078,0.078
-0.18260400000000002,0.6000000000000001,0.074,0.074,0.074
-0.1826,0.0,0.09,0.09,0.09
-0.182596,-0.2,0.074,0.074,0.074
-0.182592,-0.2,0.082,0.082,0.082
-0.182588,-0.2,0.082,0.082,0.082
-0.18258400000000002,0.2,0.07,0.07,0.07
-0.18258000000000002,0.0,0.078,0.078,0.078
-0.18257600000000002,-0.6000000000000001,0.074,0.074,0.074
-0.182572,0.0,0.074,0.074,0.074
-0.182568,0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.182564,0.4,0.082,0.082,0.082
-0.18256,0.0,0.078,0.078,0.078
-0.18255600000000002,-0.6000000000000001,0.078,0.078,0.078
-0.18255200000000002,0.0,0.09,0.09,0.09
-0.18254800000000002,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.182544,0.0,0.078,0.078,0.078
-0.18254,-0.2,0.074,0.074,0.074
-0.182536,-0.4,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.182532,0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.18252800000000002,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.18252400000000002,0.0,0.078,0.078,0.078
-0.18252000000000002,0.0,0.09,0.09,0.09
-0.182516,0.2,0.082,0.082,0.082
-0.182512,-0.2,0.078,0.078,0.078
-0.182508,0.2,0.074,0.074,0.074
-0.182504,0.2,0.082,0.082,0.082
-0.18250000000000002,0.0,0.074,0.074,0.074
-0.18249600000000002,0.0,0.078,0.078,0.078
-0.18249200000000002,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.182488,-0.2,0.074,0.074,0.074
-0.182484,0.2,0.094,0.094,0.094
-0.18248,-0.2,0.074,0.074,0.074
-0.18247600000000003,0.2,0.082,0.082,0.082
-0.18247200000000002,0.2,0.082,0.082,0.082
-0.18246800000000002,0.0,0.07,0.07,0.07
-0.18246400000000002,0.0,0.074,0.074,0.074
-0.18246,0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.182456,0.0,0.074,0.074,0.074
-0.182452,-0.6000000000000001,0.082,0.082,0.082
-0.182448,-0.2,0.07,0.07,0.07
-0.18244400000000002,0.0,0.082,0.082,0.082
-0.18244000000000002,-0.2,0.078,0.078,0.078
-0.18243600000000001,-0.2,0.078,0.078,0.078
-0.182432,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.182428,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.182424,-0.2,0.094,0.094,0.094
-0.18242000000000003,0.0,0.078,0.078,0.078
-0.18241600000000002,-0.4,0.078,0.078,0.078
-0.18241200000000002,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.18240800000000001,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.182404,0.0,0.082,0.082,0.082
-0.1824,0.2,0.078,0.078,0.078
-0.182396,-0.2,0.082,0.082,0.082
-0.182392,0.2,0.09,0.09,0.09
-0.18238800000000002,-0.6000000000000001,0.078,0.078,0.078
-0.18238400000000002,0.0,0.078,0.078,0.078
-0.18238000000000001,-0.2,0.082,0.082,0.082
-0.182376,-0.2,0.074,0.074,0.074
-0.182372,0.0,0.078,0.078,0.078
-0.182368,0.2,0.078,0.078,0.078
-0.18236400000000003,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.18236000000000002,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.18235600000000002,0.0,0.082,0.082,0.082
-0.18235200000000001,0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.182348,-0.2,0.074,0.074,0.074
-0.182344,-0.2,0.078,0.078,0.078
-0.18234,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.182336,0.0,0.09,0.09,0.09
-0.18233200000000002,0.0,0.07,0.07,0.07
-0.18232800000000002,-0.2,0.07,0.07,0.07
-0.182324,0.0,0.078,0.078,0.078
-0.18232,-0.2,0.082,0.082,0.082
-0.182316,0.2,0.07,0.07,0.07
-0.182312,-0.4,0.082,0.082,0.082
-0.18230800000000003,0.0,0.078,0.078,0.078
-0.18230400000000002,-0.2,0.074,0.074,0.074
-0.18230000000000002,-0.2,0.082,0.082,0.082
-0.182296,-0.4,0.082,0.082,0.082
-0.182292,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.182288,-0.4,0.082,0.082,0.082
-0.182284,0.0,0.082,0.082,0.082
-0.18228,-0.2,0.082,0.082,0.082
-0.18227600000000002,-0.4,0.066,0.066,0.066
-0.18227200000000002,-0.4,0.074,0.074,0.074
-0.182268,-0.4,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.182264,-0.6000000000000001,0.09,0.09,0.09
-0.18226,-0.2,0.078,0.078,0.078
-0.182256,0.2,0.074,0.074,0.074
-0.18225200000000003,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.18224800000000002,-0.6000000000000001,0.078,0.078,0.078
-0.18224400000000002,-0.4,0.078,0.078,0.078
-0.18224,0.4,0.074,0.074,0.074
-0.182236,0.2,0.082,0.082,0.082
-0.182232,-0.2,0.07,0.07,0.07
-0.182228,-0.2,0.074,0.074,0.074
-0.182224,-0.4,0.082,0.082,0.082
-0.18222000000000002,0.0,0.078,0.078,0.078
-0.18221600000000002,0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.182212,0.4,0.082,0.082,0.082
-0.182208,-0.6000000000000001,0.078,0.078,0.078
-0.182204,0.0,0.078,0.078,0.078
-0.1822,0.0,0.082,0.082,0.082
-0.18219600000000002,0.0,0.082,0.082,0.082
-0.18219200000000002,-0.2,0.082,0.082,0.082
-0.18218800000000002,0.0,0.074,0.074,0.074
-0.182184,0.2,0.078,0.078,0.078
-0.18218,-0.2,0.074,0.074,0.074
-0.182176,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.182172,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.182168,-0.4,0.082,0.082,0.082
-0.18216400000000002,0.0,0.082,0.082,0.082
-0.18216000000000002,-0.2,0.082,0.082,0.082
-0.182156,-0.4,0.078,0.078,0.078
-0.182152,0.2,0.078,0.078,0.078
-0.182148,0.0,0.078,0.078,0.078
-0.182144,-0.4,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.18214000000000002,-0.2,0.074,0.074,0.074
-0.18213600000000002,0.0,0.082,0.082,0.082
-0.18213200000000002,0.0,0.09,0.09,0.09
-0.182128,-0.2,0.082,0.082,0.082
-0.182124,-0.4,0.078,0.078,0.078
-0.18212,-0.6000000000000001,0.082,0.082,0.082
-0.182116,0.4,0.078,0.078,0.078
-0.18211200000000002,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.18210800000000002,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.18210400000000002,-0.4,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.1821,0.0,0.082,0.082,0.082
-0.182096,-0.2,0.082,0.082,0.082
-0.182092,0.2,0.082,0.082,0.082
-0.182088,-0.4,0.09,0.09,0.09
-0.18208400000000002,-0.2,0.082,0.082,0.082
-0.18208000000000002,0.0,0.078,0.078,0.078
-0.18207600000000002,-0.6000000000000001,0.09,0.09,0.09
